time,Bpb_perml,totTpb_perml,Tafraction_pb
21.7,7788.39256142788,2553223.84244083,0.00342597090862534
21.8,7925.45626911579,2544276.36736506,0.00342879611324355
21.9,8064.01320945548,2535420.84080752,0.00343217159071539
22,8203.98516831976,2526657.14465029,0.00343606152153681
22.1,8345.3867492647,2517985.08920285,0.00344044463743693
22.2,8488.2340486467,2509404.45115734,0.00344529927372752
22.3,8632.54465562251,2500914.97358853,0.0034506033710825
22.4,8778.33765214927,2492516.36595385,0.0034563344776248
22.5,8925.72429601594,2484208.33822863,0.00346247463057636
22.6,9075.01374349418,2475990.64070277,0.00346901614671563
22.7,9226.08237093544,2467862.82657796,0.00347592764059911
22.8,9379.00451612748,2459824.48939411,0.00348318791531449
22.9,9533.86014209002,2451875.19062935,0.00349077565472845
23,9690.73483707472,2444014.45969995,0.00349866943039231
23.1,9849.71981456516,2436241.79396042,0.00350684770863009
23.2,10010.9075056648,2428556.93071211,0.00351529899445739
23.3,10174.3973443118,2420959.49017805,0.00352400864781979
23.4,10340.300534442,2413448.6813051,0.00353294781126125
23.5,10508.7300864314,2406023.91664892,0.00354209632610815
23.6,10679.8045902312,2398684.57952098,0.00355143409063654
23.7,10853.6482153677,2391430.0239886,0.00356094106923513
23.8,11030.390710942,2384259.57487491,0.00357059730163144
23.9,11210.1674056302,2377172.52775891,0.00358038291216784
24,11393.1192076834,2370168.14897541,0.00359027811911352
24.1,11579.4026614006,2363246.25227079,0.00360027490089523
24.2,11769.1746193923,2356406.31988385,0.00361035934744872
24.3,11962.5869009632,2349647.19624802,0.00362050536069647
24.4,12159.8041946167,2342968.11455238,0.00363069541758999
24.5,12360.9968629638,2336368.28416249,0.00364091226302899
24.6,12566.3409427229,2329846.8906204,0.00365113892024159
24.7,12776.0181447195,2323403.09564465,0.00366135870108594
24.8,12990.2158538869,2317036.03713027,0.00367155521626189
24.9,13209.1271292653,2310744.82914877,0.00368171238542133
25,13433.9178880407,2304529.3744142,0.00369182219011472
25.1,13665.0798716735,2298388.98072115,0.00370187155458137
25.2,13902.3666323375,2292322.30717122,0.00371184177968955
25.3,14146.1228137815,2286328.48081222,0.00372171919920101
25.4,14396.7070438276,2280406.6118491,0.00373149058000903
25.5,14654.4919343705,2274555.79364394,0.00374114313203465
25.6,14919.8640813781,2268775.10271593,0.00375066451795336
25.7,15193.2240648911,2263063.59874141,0.00376004286274559
25.8,15474.9864490231,2257420.32455383,0.00376926676306483
25.9,15766.5235228272,2251845.19421016,0.00377832441743326
26,16068.4137868588,2246337.34480515,0.00378720524874202
26.1,16380.7551561795,2240895.43119752,0.00379589964225468
26.2,16704.1341228383,2235518.53799815,0.00380439804891479
26.3,17039.158619793,2230205.73999196,0.00381269142587616
26.4,17386.45802091,2224956.10213797,0.00382077124459812
26.5,17746.6831409646,2219768.67956923,0.00382862949874757
26.6,18120.5062356403,2214642.51759287,0.00383625871190656
26.7,18508.6210015297,2209576.65169006,0.00384365194508388
26.8,18914.7549597989,2204570.93790796,0.00385079460086329
26.9,19339.6796380206,2199624.40170992,0.0038576806782798
27,19783.2485763465,2194735.79977112,0.00386430730676068
27.1,20246.5845063191,2189904.22289497,0.00387066878364289
27.2,20730.8536048691,2185128.75812464,0.0038767599094339
27.3,21237.2654943147,2180408.48874315,0.00388257599367031
27.4,21767.0732423621,2175742.49427329,0.00388811286060857
27.5,22321.5733621053,2171129.85047767,0.00389336685474949
27.6,22902.105812026,2166569.62935869,0.00389833484619848
27.7,23515.3613540302,2162061.42065869,0.00390300673104844
27.8,24162.8512660225,2157604.29715563,0.00390738027670851
27.9,24845.1829604687,2153197.23478466,0.00391145513675096
28,25564.7426958566,2148839.37624092,0.00391522905182027
28.1,26324.0272496171,2144529.86704998,0.00391870020727987
28.2,27125.6439181242,2140267.85556786,0.00392186723692407
28.3,27972.3105166953,2136052.49298101,0.0039247292265762
28.4,28871.7145844424,2131883.07219273,0.00392728411107968
28.5,29830.0606682197,2127758.84339083,0.00392953079902954
28.6,30847.7825008255,2123678.89149254,0.00393147060504772
28.7,31929.0845159215,2119642.40886131,0.00393310409899101
28.8,33078.3602724184,2115648.59293778,0.00393443229051985
28.9,34300.1924544758,2111696.64623977,0.00393545663191476
29,35599.3528715025,2107785.77636224,0.00393617902081089
29.1,36980.8024581561,2103915.19597735,0.00393660180285439
