time,Bpb_perml,totTpb_perml,Tafraction_pb,BTtotRatio_tiss,BTtotRatio_tiss2,IL6combo
13.1,27372.0810011251,1454020.12643444,0.00478776993467814,0.0697503207890263,0.0501648824033182,0.0457068777414658
13.2,33875.5063899674,1460300.79248367,0.00469303909053314,0.0728068511308551,0.0522105638211896,0.0491295565434664
13.3,41436.8374360034,1466007.51983111,0.00460209012751523,0.07587765354261,0.0542638445264496,0.0525393383218978
13.4,49934.0858269463,1471166.44677578,0.00451466982014625,0.0789611322503184,0.0563239016098035,0.0556228077344771
13.5,59178.7872030942,1475803.22873367,0.00443054000721198,0.0820559290970108,0.0583900353775568,0.0581727418253488
13.6,68997.6557012686,1479943.14646187,0.00434948014932901,0.0851607243330775,0.0604615641862163,0.0600301568265993
13.7,79107.7185310879,1483611.15233034,0.00427128118555272,0.088279234264551,0.0625379179126124,0.0610943920176611
13.8,84044.7633484383,1486833.03718985,0.00419559585803437,0.091809340981057,0.0646186316505759,0.0587621001655992
13.9,87607.2384864062,1489582.87533588,0.00412258629267195,0.0955657703279407,0.0667024269639415,0.054670858295734
13.99,90860.6871602842,1491711.65346482,0.00405888594401401,0.0990411645619604,0.0685807384558259,0.0512020694723718
14,91218.6477102307,1491933.32135651,0.00405190141112173,0.0994313057669698,0.0687896884627817,0.0509106379648668
14.1,94562.264375519,210267.958423898,0.0279256029621084,0.0993638161458868,0.0699665758282826,0.0493487055402561
14.2,97646.7918064133,222329.814358471,0.0260237450660684,0.10326195187891,0.0719639510110944,0.0487542189628176
14.3,100703.557357139,234991.320742523,0.024259767609908,0.107115827268732,0.0739881526774545,0.0480754609570563
14.4,103732.290175336,248274.983029673,0.0226233447033985,0.110930356915338,0.0760376805498307,0.0473515322405297
14.5,106747.686625312,262182.550131453,0.0211066295112607,0.114712148159272,0.0781102779068261,0.0465928522170038
14.6,109744.948403842,276754.235952067,0.0196989915289105,0.118473122988923,0.0802025117811844,0.0458037646033547
14.7,112724.517062457,291982.567820783,0.0183941714831509,0.122209106837006,0.0823157717125161,0.0449830713577994
14.8,115687.116261143,307857.849528505,0.0171858426305184,0.125928788984529,0.0844474141417906,0.0441397853398021
14.9,118632.842770505,324378.876192606,0.016067134376046,0.129633179756773,0.0865973503146999,0.0432755677637432
15,121556.736003149,341537.674707418,0.0150318382025902,0.133323260362355,0.0887647168796957,0.0425800998187471
15.1,124453.963785672,359324.656682537,0.014073996950932,0.137002978363688,0.0909477668380136,0.0422453317995232
15.2,127329.67726645,377723.52007851,0.0131880163131799,0.140675016896959,0.0931443805208197,0.0421192553004335
15.3,130185.699444383,396732.146467793,0.0123680431346584,0.144339572383813,0.0953549512657057,0.0421311796479916
15.4,133027.656541524,416336.483197945,0.0116090023499493,0.147999829395128,0.0975782013393125,0.0420857293331279
15.5,135855.218850422,436513.940952302,0.0109063466063834,0.151658103204796,0.0998137034380253,0.0420056929907058
15.6,138668.763712983,457249.431175739,0.0102555811718676,0.15531577968416,0.102061283652749,0.0418871967438552
15.7,141468.686167249,478495.513378185,0.00965315969433074,0.158976306680583,0.104319907395007,0.0417504241451244
15.8,144254.787906334,500267.782450582,0.0090944955897457,0.162638392009701,0.106590491447739,0.0415898672736655
15.9,147027.976656333,522469.253584466,0.00857735306257991,0.166305926880829,0.108871424436856,0.0414148200880258
16,149787.906035835,545136.93544917,0.00809734731760295,0.169977628234412,0.111163794136275,0.0412217360839216
16.1,152535.356230799,568135.344648916,0.00765298982306039,0.173655967758363,0.11346607650717,0.0410134744408661
16.2,155270.1233104,591499.894844097,0.0072404467224893,0.177340502914962,0.115779062828262,0.0407892878051949
16.3,157992.617689835,615102.948018165,0.00685821318342929,0.181032076697574,0.118101724830804,0.0405512455288782
16.4,160702.851943734,638940.73086318,0.00650339554743844,0.184730843798576,0.120434294987458,0.0402994096367696
16.5,163400.88088978,662945.259540799,0.00617403021910244,0.188436506172041,0.12277655634229,0.0400347599317795
16.6,166086.921728946,687018.379615944,0.00586850237620072,0.192149178481635,0.12512784059697,0.0397588217375317
16.7,168761.080334638,711128.562673495,0.00558471876922718,0.195869092174022,0.127488019020927,0.0394721139564479
16.8,171423.402237824,735203.270094899,0.00532109077205023,0.199595748993292,0.129856766865075,0.0391753785375539
16.9,174073.861526824,759157.307954413,0.00507621394860236,0.203328114802271,0.132233745235717,0.0388692339569054
17,176712.613274084,782937.541743544,0.00484857094886119,0.207066286862578,0.134618542538442,0.0385546114819751
17.1,179339.707525369,806478.9358306,0.00463684893939093,0.210809714969487,0.137010766666255,0.0382322047833468
17.2,181955.044274164,829718.941648424,0.00443982690538544,0.214557173720754,0.139410130182698,0.0379022050140315
17.3,184558.74153141,852591.397066103,0.00425641118720987,0.218308272915408,0.1418161170197,0.0375655334565805
17.4,187150.842022895,875031.38777802,0.00408559271640768,0.222062258260753,0.1442282475045,0.0372228592673425
