time,Bpb_perml,totTpb_perml,Tafraction_pb
24.8,12993.340736686734,2.3169421439826996e6,0.003670755166185369
24.9,13212.724335806282,2.310651678258827e6,0.003680922640658289
25.0,13437.818232253161,2.3044365781496493e6,0.00369104070581366
25.1,13669.629444883472,2.298296023362917e6,0.003701095004300894
25.2,13908.407109384272,2.29222918459777e6,0.00371107154109694
25.3,14152.817982131839,2.286235227111725e6,0.0037209565433519555
25.4,14402.075371351362,2.280313309458999e6,0.003730736602620496
25.5,14657.92711299103,2.2744625792619726e6,0.0037403989481190995
25.6,14923.251406021818,2.2686821743648895e6,0.003749931388377998
25.7,15200.923830354228,2.262971223759345e6,0.0037593222881705645
25.8,15488.818159008884,2.2573288573868414e6,0.003768560027121884
25.9,15780.858519910082,2.2517542111553303e6,0.003777632805937898
26.0,16077.740619758664,2.246246412895077e6,0.003786529615883086
26.1,16384.445145702804,2.240804578894914e6,0.0037952403408566928
26.2,16710.694247231124,2.235427806474243e6,0.003803756121209441
26.3,17050.065674734196,2.230115204551647e6,0.00381206734534776
26.4,17391.319385888433,2.2248659100395925e6,0.0038201635304449533
26.5,17744.46919630052,2.2196790381228146e6,0.003828036277600889
26.6,18133.268207295885,2.2145536542425896e6,0.003835680047118014
26.7,18521.85812886357,2.2094888800272425e6,0.003843084882472592
26.8,18927.864741654972,2.204483879433684e6,0.003850242589416309
26.9,19355.213522421152,2.1995376876208615e6,0.003857148662278947
27.0,19781.26324124153,2.194649497710605e6,0.003863792485424046
27.1,20263.05744019151,2.189818336332775e6,0.0038701744273036826
27.2,20738.601876804278,2.185043383654478e6,0.003876282248152162
27.3,21254.460375417948,2.180323706538439e6,0.0038821163183371385
27.4,21765.738392719883,2.1756585394893615e6,0.0038876640098075826
27.5,22324.70402734708,2.1710468626138885e6,0.0038929289073993834
27.6,22909.397806128924,2.16648785786609e6,0.0038979047709387887
27.7,23539.92130611322,2.1619806856811782e6,0.0039025882091348074
27.8,24173.31380906559,2.157524530455439e6,0.0039069698592639176
27.9,24859.65952284925,2.1531184180638706e6,0.0039110552711853225
28.0,25579.287260998,2.148761570107239e6,0.0039148383104735665
28.1,26338.893590052143,2.144453114343534e6,0.003918317384681646
28.2,27142.597163879847,2.1401919510360733e6,0.00392149126118317
28.3,27993.339963051545,2.135977270622108e6,0.003924358843900892
28.4,28893.27090506625,2.131808796924486e6,0.00392691876846359
28.5,29847.780950822216,2.127685465867451e6,0.0039291711702065454
28.6,30861.568724498058,2.123606401961429e6,0.003931116402816957
28.7,31939.531580958035,2.1195708047764786e6,0.00393275514619893
28.8,33086.754673344614,2.1155778806745084e6,0.00393408852678464
28.9,34308.775090742296,2.111626858408505e6,0.0039351180481731005
29.0,35610.68704412225,2.1077169828449185e6,0.003935845630985907
29.1,36998.72631230428,2.103847543416832e6,0.003936273196976701
