time,Bpb_perml,totTpb_perml,Tafraction_pb,BTtotRatio_tiss,BTtotRatio_tiss2,IL6combo
8.6,190.27576930057708,517383.47879191826,0.027415420275394495,0.001969727974384271,0.001335946772763044,0.07432867848606603
8.7,196.24619393993933,541786.690683067,0.0257667795464402,0.0020371101107148648,0.0013963750158108232,0.07031654606932093
8.8,203.22849062120227,566787.4850252725,0.02424057307508813,0.0021138160550750644,0.001465748640481922,0.0667397570659627
8.9,211.3900864127566,592344.0289842341,0.022827499743297508,0.0022014138594304107,0.0015455529095259818,0.06357178505187014
9.0,220.92242560520467,618410.6623737888,0.02151890041329652,0.0023017484317586954,0.0016375231241397724,0.06079376727088125
9.1,232.04462637767597,644937.0812353159,0.02030676344949058,0.0024170624203898143,0.0017437543607863382,0.058377061851710495
9.2,245.00285992226932,671867.4924163955,0.019183711394161262,0.002550079526592065,0.0018667704557927337,0.05629221379941088
9.3,260.0614308294781,699143.1960063297,0.018142886198920165,0.002704047466952226,0.0020095402457212144,0.05451582450046347
9.4,277.4936033902478,726705.5470774752,0.017177865473837046,0.0028828297082364534,0.0021755308848975495,0.05302270418128143
9.5,297.5760941706598,754492.5041334528,0.016282747161756827,0.003091052548981876,0.002368814613134689,0.05177956641821589
9.6,320.58584260916746,782431.455695631,0.015452255726331215,0.0033342496706017964,0.0025941629538890816,0.05074943952650446
9.7,346.79581796449463,810445.8374937208,0.014681529029423379,0.003618953597097763,0.0028570519719002445,0.049898319253107254
9.8,376.47206994977955,838477.9855285479,0.013965712747819124,0.003952752818307451,0.003163594724969378,0.04919497603395567
9.9,409.8767984524428,866487.4512663543,0.013300110230927694,0.004344335274010102,0.003520460261506401,0.04860694291377539
10.0,447.2780802643057,894391.3106715283,0.0126810968574,0.004803459591834029,0.0039347581480329505,0.04810043646245174
10.1,488.9614310371445,922036.3706441532,0.012106209283878467,0.005340775994811929,0.004413806727200126,0.04764478611204731
10.2,535.2435492114909,949319.2919189704,0.011572349439559636,0.005967482262035845,0.004964739352661787,0.0472154264819537
10.3,586.4892274442143,976374.3955539848,0.011073926120563347,0.006694855670601496,0.0055940460485268935,0.04679200110292947
10.4,643.1343350903304,1.0033252911335177e6,0.010606391246802918,0.007533593556898567,0.006307145488476262,0.046354892572959695
10.5,705.7087857435015,1.0295610401596827e6,0.010173175811319728,0.008492987979291983,0.007108065495487632,0.045884857327468734
10.6,774.8486595751408,1.0550353915167535e6,0.009771229000849955,0.009581094529382779,0.007999612003180162,0.045364060915359376
10.7,851.3534139637311,1.0804537517776014e6,0.009391311911310856,0.010803828447572451,0.008982895913076081,0.04478694064333656
10.8,936.195501460927,1.1050328701372074e6,0.009038207635031756,0.012164175663214852,0.010057178701097624,0.04414738397585678
10.9,1030.573218393722,1.1289335046481509e6,0.008708092939476868,0.013662979002766145,0.011220415898649567,0.043443547201116886
11.0,1135.9575068354777,1.1521662032584287e6,0.00839883149057443,0.015298681022285895,0.012469311712166017,0.04267757353168253
11.1,1254.1545882263367,1.1746309071835408e6,0.008109302429724505,0.017067636095245628,0.01379962417485502,0.041855976762757485
11.2,1387.3764933399516,1.196329335332546e6,0.0078377776798369,0.01896454357415523,0.015206439518650819,0.04098838473649297
11.3,1538.368008469501,1.217220979013633e6,0.007582986130584573,0.02098279318755644,0.01668441827722766,0.040086785529474214
11.4,1710.5212950908367,1.237309335718184e6,0.007343513498968969,0.023114952971962546,0.018228056354661373,0.03916571690314073
11.5,1907.9871716156695,1.2565669857377561e6,0.007118274536833938,0.025353051343397187,0.019831836256311415,0.038242333173637635
11.6,2136.06393987242,1.2749657030419812e6,0.006906291510498785,0.027688862326680008,0.021490351186210878,0.037333831270959475
11.7,2401.4539870705366,1.2925132639562697e6,0.006706491586537129,0.030114158402707526,0.02319840407767446,0.036459229103727085
11.8,2712.6358352118646,1.3092189400744815e6,0.006517907187942496,0.032620884607005636,0.02495107950888418,0.035639120578749774
11.9,3080.614927171566,1.3250785954549857e6,0.006339734897152182,0.035201366536651894,0.02674382000586153,0.03489560991000061
12.0,3519.811859916147,1.3400892072696635e6,0.006171244298176331,0.03784835743597435,0.028572421868153234,0.03425269924927089
12.1,4048.8734970387786,1.3542671440543456e6,0.006011689104707999,0.040555103186634925,0.03043304038975054,0.03373944471809545
12.2,4695.436954188913,1.3676277789467282e6,0.005860401888090616,0.04331535385462027,0.03232218035437742,0.03338124361792833
12.3,5491.384558727795,1.380181453384594e6,0.005716801275991274,0.04612337710286404,0.03423667749044615,0.03322933685700295
12.4,6485.728074348448,1.3919477106008828e6,0.005580324259686798,0.048973954156734126,0.03617368774080273,0.033321367625636374
12.5,7742.655008198535,1.4029455885413743e6,0.005450463704728062,0.0518623581896128,0.03813066531815218,0.033719685939390995
12.6,9350.338866687809,1.4131965473864276e6,0.005326751269706706,0.054784335627919865,0.04010533929648185,0.0344867968189886
12.7,11426.96629015832,1.4227231100810044e6,0.005208758882011145,0.05773607368065385,0.042095690044365495,0.03570228365210146
12.8,14111.298966493901,1.4315490435649627e6,0.005096093592869647,0.06071416878057695,0.044099926419093806,0.03743243898433028
12.9,17570.447072360923,1.439698914028869e6,0.004988395695569254,0.06371559284606144,0.04611646352207738,0.03970752808645666
13.0,21969.739896964024,1.4471979251874106e6,0.004885334896656365,0.06673766007718479,0.04814390180609482,0.04252413188054832
13.1,27405.040802562777,1.4540717051582285e6,0.0047866047851924925,0.0697779946457946,0.050181007583355794,0.04576806255536646
13.2,33920.150993775635,1.460346122490506e6,0.0046919199353638984,0.0728344999581235,0.05222669506630352,0.04919683107058917
13.3,41500.754976002296,1.4660471044741059e6,0.004601013802492701,0.07590532975286823,0.05428000994988316,0.05258520034165865
13.4,49984.69234609747,1.4712005100042464e6,0.004513633160414173,0.07898886144124957,0.05634011458891774,0.05569040228824576
13.5,59193.9006824046,1.4758319708864319e6,0.004429539979158222,0.08208367132678882,0.05840627454063132,0.058196812989186
13.6,69034.15497579309,1.479966695015066e6,0.004348515565329158,0.08518851197144793,0.0604778465074264,0.059982515347860595
13.7,79206.87005664142,1.4836294297859543e6,0.0042703526007919655,0.08830461452965804,0.06255426761772623,0.06113300772998735
13.8,84033.07924668994,1.486845743787187e6,0.0041946969357848285,0.09184246877328227,0.06463504678788576,0.05869313866291798
13.9,87629.76457955179,1.4896384822347034e6,0.00412147144044185,0.09558577332313317,0.06671975499519572,0.05465747375683305
13.99,90871.4485316521,1.4918078484020538e6,0.004057557764051529,0.0990521515794265,0.06859904091448843,0.05115368037324209
14.0,91229.92708260984,1.49202948389351e6,0.0040505755081621415,0.0994424325113308,0.06880800992808378,0.05084602212664263
14.1,94566.29826485988,210250.75340102322,0.02792055483226669,0.09937586695173947,0.06998437114327262,0.0493564457170115
14.2,97649.7209393332,222308.57401379777,0.02601940119506935,0.10327250813777279,0.07198240421936974,0.0487344482203856
14.3,100707.94856704697,234974.9865141751,0.024255092464186265,0.10712582091058508,0.0740069581534878,0.04806238516374823
14.4,103744.44729092254,248257.12385224126,0.022619044978680978,0.11094142345863382,0.07605621731339372,0.047344260015078854
14.5,106760.71571210407,262168.5433564018,0.021102231184500077,0.11472516719406611,0.07812841260331077,0.04658652940633556
14.6,109757.93101640265,276719.36144170334,0.019696318247745367,0.11848231078441693,0.0802220049596266,0.045794811913126426
14.7,112737.08862929913,291906.8832898183,0.018394156818050667,0.12221715351394923,0.08233575112154569,0.04497444892033803
14.8,115699.06171234782,307728.6989523062,0.01718861767947135,0.12593367530078306,0.08446854633909653,0.044130022421172165
14.9,118644.72859459688,324184.0841762121,0.01607267435672558,0.12963624452852404,0.08661917933616864,0.04326614405968473
15.0,121574.6670209025,341288.4154097085,0.015038908337120852,0.13332868828156538,0.08878664725905357,0.04239104637528351
15.1,124468.77311637894,359017.4532583763,0.014082407728726452,0.13701172998836877,0.09096953263658929,0.04221788675453622
15.2,127342.5099201031,377383.9153671652,0.013196506740724943,0.140684597720098,0.09316639319463586,0.042199432081545
15.3,130200.33941350789,396312.92348759767,0.012377978748027511,0.14434998874251978,0.095376522621538,0.04215515442738447
15.4,133042.91608107887,415893.28523058735,0.011618445354547407,0.1480111246660912,0.09759947046391351,0.042085764734117626
15.5,135870.77068626654,436034.24340208014,0.010915620177461855,0.15166991966512056,0.09983475842699105,0.04199253710063056
15.6,138684.3508646578,456674.20492998307,0.010265960744277847,0.15532808263244713,0.10208199370343003,0.04187692495732275
15.7,141484.08042190323,477868.36590499664,0.00966347779795852,0.15898783479483275,0.10434088203407617,0.041740240021473106
15.8,144270.32574849087,499601.7986395787,0.009104428202260224,0.16265081078795446,0.10661110403393297,0.041583811700392465
15.9,147043.39434052628,521745.0856405991,0.008587231933978444,0.16631777769356762,0.10889227191119492,0.041408858230751314
16.0,149803.54595294892,544196.3473806931,0.008109450636719591,0.16998938864194754,0.11118403935372098,0.041216513830136345
16.1,152550.99862257118,567001.7682709412,0.007666538552526119,0.17366689778520442,0.11348623303788496,0.0410078581705034
16.2,155285.9372515806,590269.8631456833,0.007253899401503442,0.17735177740069838,0.1157987796064042,0.0407839190913089
16.3,158008.5227421902,613811.422567761,0.006871125448081676,0.18104364933815995,0.1181212945682729,0.04054568776015738
16.4,160718.88601118125,637444.7939344415,0.006517241292154001,0.18474196342427002,0.12045336274051789,0.040294099845032155
16.5,163417.1358913034,661282.7882155747,0.006188223233784477,0.1884477741496694,0.1227949117076458,0.04003002382294048
16.6,166103.3663863442,685223.0718503435,0.005882633208066642,0.19216073875600997,0.12514561665609045,0.039754312808490476
16.7,168777.6566084766,709202.7199841233,0.005598711524944202,0.19588063416175067,0.1275051816476342,0.0394677701167071
16.8,171440.07303773772,733156.5670407476,0.005334836076918435,0.19960711980637064,0.12987329226347918,0.039171161948986975
16.9,174090.67009787328,757033.9669069194,0.005089401858717311,0.20333984901358557,0.13224963592377553,0.0388652173251948
17.0,176729.49346892515,780780.384027452,0.004860969133928877,0.20707836597665355,0.13463387794138718,0.03855063254453414
